CUSTOMER_ID,GENDER,AGE,HOUSEHOLD_INCOME,YEARS_AS_CUSTOMER,CUSTOMER_SUBSCRIPTION_COUNT,CUSTOMER_REVENUE
434544,M,36,"$60,000 ",9,1,$15 
434551,M,24,"$36,000 ",3,2,$30 
434672,F,61,"$55,000 ",21,5,$75 
434745,M,38,"$60,000 ",10,6,$90 
434774,M,44,"$24,000 ",13,1,$15 
434783,M,32,"$24,000 ",7,1,$25 
434825,F,36,"$11,000 ",9,1,$60 
435031,F,39,"$132,000 ",10,5,$100 
435043,M,46,"$156,000 ",14,1,$20 
435060,M,53,"$48,000 ",17,1,$15 
435061,M,26,"$36,000 ",4,3,$45 
435106,M,34,"$96,000 ",8,2,$40 
435139,F,41,"$44,000 ",11,5,$75 
435207,F,26,"$33,000 ",4,2,$30 
435244,M,84,"$60,000 ",33,1,$15 
435246,M,43,"$120,000 ",12,2,$30 
435317,M,41,"$84,000 ",11,10,$200 
435324,F,47,"$88,000 ",14,3,$45 
435334,F,32,"$66,000 ",7,5,$100 
435339,M,47,"$96,000 ",14,2,$40 
435387,M,22,"$36,000 ",2,7,$105 
435397,F,32,"$22,000 ",7,2,$50 
435412,M,42,"$12,000 ",12,1,$15 
435486,F,27,"$99,000 ",4,1,$20 
435563,M,41,"$24,000 ",11,2,$30 
435575,M,24,"$48,000 ",3,1,$25 
435584,M,45,"$36,000 ",13,1,$15 
435626,F,23,"$55,000 ",2,3,$45 
435629,M,75,"$60,000 ",28,2,$30 
435652,M,28,"$96,000 ",5,4,$60 
435756,U,45,"$66,000 ",13,1,$15 
435769,M,47,"$24,000 ",14,1,$25 
435779,M,55,"$48,000 ",18,2,$30 
435857,F,56,"$55,000 ",19,1,$15 
435937,M,29,"$84,000 ",5,4,$80 
435982,M,28,"$84,000 ",5,4,$80 
435991,F,31,"$55,000 ",6,3,$45 
435994,M,41,"$24,000 ",11,1,$15 
436011,M,36,"$24,000 ",9,5,$75 
436054,M,37,"$48,000 ",9,5,$75 
436071,M,35,"$108,000 ",8,5,$100 
436135,M,35,"$24,000 ",8,2,$50 
436193,M,30,"$72,000 ",6,6,$90 
436198,M,34,"$36,000 ",8,4,$60 
436226,M,30,"$156,000 ",6,5,$100 
436229,M,28,"$108,000 ",5,1,$15 
436255,M,32,"$48,000 ",7,3,$60 
436268,M,22,"$48,000 ",2,4,$60 
436300,F,49,"$88,000 ",15,9,$180 
436370,M,38,"$96,000 ",10,10,$150 
436387,M,49,"$48,000 ",15,2,$40 
436411,F,50,"$44,000 ",16,1,$15 
436564,M,24,"$12,000 ",3,3,$75 
436577,F,57,"$11,000 ",19,1,$15 
436631,M,37,"$12,000 ",9,1,$15 
436650,F,34,"$44,000 ",8,1,$25 
436683,F,23,"$11,000 ",2,1,$25 
436703,F,36,"$44,000 ",9,1,$15 
436723,M,28,"$96,000 ",5,4,$60 
436730,M,48,"$132,000 ",15,3,$45 
436742,M,37,"$60,000 ",9,2,$30 
436758,F,40,"$121,000 ",11,9,$135 
436775,F,53,"$121,000 ",17,3,$60 
436806,F,49,"$66,000 ",15,8,$120 
436810,F,51,"$66,000 ",16,1,$15 
436818,M,53,"$96,000 ",17,4,$80 
436819,M,27,"$12,000 ",4,1,$15 
436888,M,50,"$108,000 ",16,1,$20 
436896,F,28,"$33,000 ",5,1,$15 
436907,M,64,"$84,000 ",23,1,$20 
436921,F,20,$0 ,1,3,$75 
436951,F,22,"$88,000 ",2,8,$120 
436952,F,50,"$110,000 ",16,4,$80 
436966,F,41,"$55,000 ",11,1,$15 
436977,M,60,"$72,000 ",21,7,$105 
437017,F,23,"$55,000 ",2,3,$45 
437092,F,31,"$33,000 ",6,2,$30 
437124,M,32,"$48,000 ",7,3,$45 
437155,F,37,"$66,000 ",9,4,$80 
437198,M,61,"$12,000 ",21,1,$15 
437254,M,25,"$84,000 ",3,2,$30 
437294,M,36,"$72,000 ",9,9,$180 
437354,M,54,"$48,000 ",18,12,$240 
437441,M,51,"$72,000 ",16,3,$60 
437513,F,26,"$77,000 ",4,5,$75 
437522,F,26,"$22,000 ",4,7,$105 
437629,F,26,"$44,000 ",4,7,$105 
437648,M,48,"$132,000 ",15,1,$15 
437778,M,28,"$36,000 ",5,5,$100 
437842,F,30,"$77,000 ",6,6,$120 
437855,M,56,"$24,000 ",19,1,$15 
437863,M,62,"$48,000 ",22,1,$15 
437870,M,51,"$120,000 ",16,9,$180 
437901,F,47,"$33,000 ",14,6,$120 
437936,M,39,"$60,000 ",10,6,$90 
437981,U,65,"$55,000 ",23,3,$60 
437990,M,40,"$72,000 ",11,1,$15 
438026,F,47,"$154,000 ",14,13,$260 
438038,M,35,"$12,000 ",8,1,$25 
438060,M,25,"$36,000 ",3,1,$15 
438065,F,42,"$11,000 ",12,2,$30 
438092,F,50,"$66,000 ",16,10,$200 
438145,M,51,"$48,000 ",16,1,$15 
438200,F,41,"$44,000 ",11,3,$75 
438225,M,65,"$60,000 ",23,1,$15 
438231,M,55,"$24,000 ",18,2,$50 
438237,M,29,"$12,000 ",5,1,$15 
438243,M,36,"$12,000 ",9,1,$15 
438244,M,48,"$144,000 ",15,6,$120 
438249,M,48,"$108,000 ",15,4,$80 
438267,F,30,"$77,000 ",6,8,$160 
438311,U,33,"$110,000 ",7,10,$150 
438361,F,54,"$55,000 ",18,5,$75 
438380,M,81,"$12,000 ",31,1,$25 
438387,M,49,"$48,000 ",15,3,$45 
438403,F,24,"$55,000 ",3,13,$260 
438439,M,36,"$12,000 ",9,1,$15 
438457,F,42,"$55,000 ",12,2,$30 
438458,M,48,"$24,000 ",15,4,$60 
438467,M,38,"$24,000 ",10,1,$25 
438477,M,48,"$24,000 ",15,4,$60 
438483,M,31,"$60,000 ",6,2,$30 
438491,F,45,"$66,000 ",13,1,$15 
438503,M,29,"$96,000 ",5,9,$135 
438552,M,43,"$60,000 ",12,5,$75 
438582,M,27,"$48,000 ",4,5,$75 
438699,F,26,"$55,000 ",4,6,$120 
438737,M,40,"$48,000 ",11,1,$25 
438831,F,34,"$77,000 ",8,2,$30 
438869,M,27,"$36,000 ",4,2,$30 
438885,M,24,"$36,000 ",3,2,$30 
438910,M,52,"$192,000 ",17,7,$140 
438958,M,31,"$60,000 ",6,1,$15 
439063,M,30,"$48,000 ",6,3,$60 
439132,M,38,"$36,000 ",10,3,$60 
439144,F,35,"$66,000 ",8,3,$60 
439167,F,51,"$22,000 ",16,1,$25 
439205,M,34,"$24,000 ",8,1,$25 
439228,M,30,"$36,000 ",6,1,$25 
439303,M,31,"$48,000 ",6,2,$30 
439340,M,27,"$72,000 ",4,1,$20 
439444,M,37,"$60,000 ",9,1,$15 
439473,F,25,"$33,000 ",3,1,$15 
439507,F,50,"$22,000 ",16,1,$25 
439511,F,34,"$33,000 ",8,3,$45 
439515,F,35,"$22,000 ",8,1,$25 
439526,M,26,"$48,000 ",4,4,$100 
439534,F,30,"$22,000 ",6,1,$25 
439537,M,25,"$84,000 ",3,2,$30 
439540,F,37,"$44,000 ",9,5,$125 
439581,M,53,"$96,000 ",17,4,$80 
439589,F,44,"$88,000 ",13,8,$160 
439610,M,35,"$120,000 ",8,7,$140 
439677,F,34,"$33,000 ",8,1,$15 
439684,F,42,"$11,000 ",12,1,$25 
439838,M,32,"$24,000 ",7,3,$75 
439839,M,43,"$24,000 ",12,1,$25 
439843,F,37,"$66,000 ",9,1,$20 
439854,M,43,"$12,000 ",12,1,$60 
439869,F,34,"$165,000 ",8,2,$40 
439914,F,47,"$33,000 ",14,2,$30 
439973,F,33,"$77,000 ",7,7,$140 
439978,M,35,"$12,000 ",8,1,$25 
440039,M,65,$0 ,23,1,$25 
440044,F,44,"$110,000 ",13,2,$40 
440058,M,61,"$120,000 ",21,3,$60 
440113,F,45,"$44,000 ",13,3,$75 
440150,M,38,"$12,000 ",10,2,$50 
440156,M,54,"$12,000 ",18,2,$30 
440171,F,30,"$22,000 ",6,1,$25 
440270,F,25,"$33,000 ",3,1,$15 
440285,M,81,"$120,000 ",31,1,$15 
440288,F,40,"$66,000 ",11,3,$45 
440294,F,39,"$33,000 ",10,1,$25 
440299,F,36,"$11,000 ",9,1,$25 
440313,M,48,"$72,000 ",15,3,$45 
440315,F,37,"$33,000 ",9,4,$60 
440345,F,29,"$44,000 ",5,3,$45 
440347,M,52,"$72,000 ",17,1,$20 
440372,F,35,"$22,000 ",8,1,$15 
440423,F,23,"$55,000 ",2,4,$80 
440492,F,36,$0 ,9,1,$15 
440507,M,33,"$120,000 ",7,6,$120 
440523,M,33,"$120,000 ",7,4,$80 
440578,F,24,"$77,000 ",3,8,$120 
440588,M,46,"$96,000 ",14,1,$15 
440614,M,38,"$12,000 ",10,1,$60 
440621,M,33,"$36,000 ",7,1,$15 
440627,F,34,"$44,000 ",8,3,$45 
440685,F,62,"$33,000 ",22,1,$15 
440706,F,25,"$77,000 ",3,6,$90 
440711,F,29,"$22,000 ",5,1,$15 
440840,M,27,"$72,000 ",4,10,$150 
440851,M,31,"$24,000 ",6,1,$25 
440864,F,45,"$22,000 ",13,2,$50 
440888,F,40,"$110,000 ",11,2,$40 
440914,F,29,"$44,000 ",5,1,$15 
440966,F,46,"$22,000 ",14,1,$25 
440969,M,26,"$24,000 ",4,13,$195 
440982,F,70,"$88,000 ",26,2,$30 
441019,F,63,"$77,000 ",22,1,$15 
441037,F,71,"$88,000 ",26,2,$30 
441038,M,49,"$48,000 ",15,1,$25 
441045,F,43,"$143,000 ",12,1,$20 
441047,M,37,"$36,000 ",9,1,$15 
441052,M,29,"$84,000 ",5,1,$15 
441062,F,24,"$44,000 ",3,2,$50 
441077,M,48,"$120,000 ",15,1,$15 
441125,M,41,"$48,000 ",11,2,$30 
441154,F,41,"$44,000 ",11,3,$45 
441169,M,33,"$168,000 ",7,11,$220 
441261,F,65,"$22,000 ",23,1,$15 
441278,M,49,"$36,000 ",15,2,$30 
441301,F,30,"$22,000 ",6,1,$25 
441327,M,30,"$48,000 ",6,2,$30 
441330,F,23,"$66,000 ",2,1,$15 
441346,F,23,"$11,000 ",2,1,$15 
441365,F,29,"$66,000 ",5,6,$120 
441374,M,20,"$48,000 ",1,7,$175 
441482,F,23,"$77,000 ",2,2,$30 
441544,M,27,"$72,000 ",4,4,$60 
441592,M,22,"$48,000 ",2,3,$45 
441595,F,22,"$11,000 ",2,3,$75 
441622,M,25,"$96,000 ",3,3,$60 
441644,M,22,"$24,000 ",2,2,$30 
441697,F,22,"$33,000 ",2,7,$105 
441751,F,28,"$88,000 ",5,7,$140 
441757,M,24,"$48,000 ",3,9,$135 
441859,M,36,"$24,000 ",9,3,$75 
441861,M,50,"$60,000 ",16,1,$15 
441862,M,23,"$60,000 ",2,6,$90 
441915,F,62,"$11,000 ",22,1,$15 
441932,M,42,"$36,000 ",12,1,$15 
441940,M,40,"$60,000 ",11,7,$105 
441953,M,28,"$48,000 ",5,4,$60 
441967,M,40,"$96,000 ",11,7,$140 
442076,F,24,"$77,000 ",3,1,$15 
442106,M,52,"$216,000 ",17,4,$80 
442152,M,45,"$36,000 ",13,1,$20 
442156,M,50,"$12,000 ",16,1,$60 
442175,M,37,"$72,000 ",9,7,$105 
442199,M,67,"$36,000 ",24,2,$50 
442205,M,32,"$60,000 ",7,3,$45 
442213,F,35,"$33,000 ",8,3,$45 
442262,F,34,"$33,000 ",8,3,$75 
442266,M,48,"$72,000 ",15,2,$40 
442300,F,32,"$55,000 ",7,5,$75 
442308,F,44,"$22,000 ",13,3,$75 
442315,F,32,"$99,000 ",7,1,$15 
442317,M,51,"$36,000 ",16,1,$15 
442326,M,43,"$72,000 ",12,2,$40 
442385,M,47,"$60,000 ",14,6,$90 
442429,F,46,"$22,000 ",14,1,$15 
442490,M,31,"$84,000 ",6,7,$105 
442708,M,65,"$72,000 ",23,3,$45 
442722,M,46,"$48,000 ",14,1,$15 
442780,M,30,"$72,000 ",6,7,$140 
443079,F,38,"$33,000 ",10,8,$120 
443119,F,27,"$33,000 ",4,2,$30 
443168,M,35,"$12,000 ",8,2,$50 
443172,F,42,"$55,000 ",12,3,$60 
443201,F,30,"$88,000 ",6,2,$30 
443255,F,29,"$88,000 ",5,3,$45 
443273,F,34,"$33,000 ",8,2,$50 
443357,F,28,"$44,000 ",5,7,$140 
443368,U,28,"$44,000 ",5,4,$100 
443369,M,33,"$72,000 ",7,13,$260 
443393,F,34,"$44,000 ",8,1,$25 
443511,F,27,"$44,000 ",4,5,$75 
443558,M,33,"$60,000 ",7,6,$120 
443605,F,23,"$165,000 ",2,9,$180 
443608,M,44,"$156,000 ",13,6,$120 
443835,F,48,"$44,000 ",15,11,$220 
443842,F,21,"$99,000 ",1,8,$120 
443947,M,57,$0 ,19,1,$20 
443971,M,31,"$60,000 ",6,2,$30 
443979,M,26,"$72,000 ",4,5,$100 
444014,F,29,"$44,000 ",5,3,$75 
444044,M,27,"$36,000 ",4,5,$75 
444063,M,23,"$60,000 ",2,7,$105 
444116,M,48,"$108,000 ",15,4,$80 
444127,M,35,"$24,000 ",8,1,$15 
444141,F,83,"$66,000 ",32,2,$30 
444147,F,24,"$88,000 ",3,3,$45 
444171,F,24,"$88,000 ",3,10,$150 
444186,F,25,"$77,000 ",3,10,$200 
444224,F,43,"$99,000 ",12,3,$60 
444238,F,22,"$44,000 ",2,2,$50 
444240,M,24,"$24,000 ",3,3,$75 
444241,M,30,"$12,000 ",6,1,$60 
444254,M,30,"$84,000 ",6,13,$260 
444266,F,46,"$110,000 ",14,7,$140 
444277,F,26,"$33,000 ",4,2,$50 
444361,F,52,"$44,000 ",17,4,$80 
444404,M,34,"$12,000 ",8,1,$25 
444411,F,27,"$11,000 ",4,2,$50 
444437,F,27,"$11,000 ",4,2,$120 
444524,M,38,"$24,000 ",10,1,$25 
444527,M,22,"$36,000 ",2,1,$15 
444613,M,47,"$84,000 ",14,2,$40 
444686,F,45,"$275,000 ",13,2,$40 
444750,F,49,"$44,000 ",15,3,$45 
444754,M,29,"$24,000 ",5,1,$25 
444781,M,42,"$84,000 ",12,7,$105 
444794,F,27,"$22,000 ",4,2,$30 
444796,M,31,"$72,000 ",6,3,$45 
444815,F,44,"$33,000 ",13,4,$80 
444833,F,33,"$44,000 ",7,3,$45 
444849,M,34,"$72,000 ",8,12,$240 
444852,F,28,"$44,000 ",5,2,$30 
444909,F,35,"$11,000 ",8,1,$25 
444913,F,27,"$11,000 ",4,1,$25 
444940,F,49,"$33,000 ",15,1,$15 
444990,F,35,"$77,000 ",8,2,$40 
445063,M,61,"$84,000 ",21,5,$100 
445089,M,24,"$48,000 ",3,8,$160 
445137,F,40,"$77,000 ",11,5,$75 
445142,M,43,"$36,000 ",12,2,$50 
445164,F,23,"$11,000 ",2,2,$30 
445249,F,34,"$33,000 ",8,2,$50 
445383,M,29,"$48,000 ",5,3,$75 
445523,F,41,"$55,000 ",11,5,$75 
445537,F,47,"$88,000 ",14,1,$20 
445561,M,31,"$60,000 ",6,1,$15 
445657,M,25,"$12,000 ",3,2,$50 
445722,F,38,"$44,000 ",10,1,$20 
445793,M,22,"$156,000 ",2,6,$90 
445809,M,39,"$72,000 ",10,4,$60 
445831,M,32,"$36,000 ",7,4,$60 
445869,F,25,"$33,000 ",3,1,$25 
445873,M,35,"$108,000 ",8,6,$120 
445884,M,46,"$108,000 ",14,2,$40 
445888,F,47,"$22,000 ",14,3,$60 
446048,M,28,"$12,000 ",5,2,$30 
446080,M,22,"$60,000 ",2,6,$90 
446091,F,25,"$33,000 ",3,4,$60 
446183,M,29,"$12,000 ",5,1,$15 
446186,F,38,"$55,000 ",10,3,$45 
446366,F,44,"$33,000 ",13,1,$15 
446438,M,27,"$132,000 ",4,11,$220 
446477,M,25,"$36,000 ",3,3,$75 
446487,F,24,"$33,000 ",3,4,$100 
446652,F,38,"$66,000 ",10,1,$15 
446784,F,55,"$66,000 ",18,5,$100 
446832,F,35,"$22,000 ",8,3,$45 
446942,F,23,"$33,000 ",2,5,$75 
446980,M,36,"$24,000 ",9,1,$15 
447021,M,34,"$60,000 ",8,2,$40 
447109,M,31,"$36,000 ",6,1,$25 
447149,M,46,"$24,000 ",14,1,$15 
447261,M,29,"$36,000 ",5,1,$15 
447302,F,24,"$88,000 ",3,5,$100 
447422,M,52,"$96,000 ",17,2,$40 
447454,F,44,$0 ,13,1,$25 
447508,M,47,"$84,000 ",14,6,$120 
447649,M,27,"$108,000 ",4,4,$60 
447651,F,29,"$22,000 ",5,1,$25 
447664,M,26,"$24,000 ",4,2,$30 
447669,M,28,"$72,000 ",5,3,$45 
447673,M,46,"$12,000 ",14,3,$45 
447763,F,46,"$143,000 ",14,3,$60 
447768,M,30,"$264,000 ",6,2,$40 
447773,U,30,"$176,000 ",6,13,"$1,040 "
447801,F,50,"$22,000 ",16,1,$60 
448001,F,43,"$33,000 ",12,2,$40 
448012,M,65,"$36,000 ",23,1,$25 
448031,F,27,"$22,000 ",4,1,$25 
448039,M,40,"$36,000 ",11,1,$25 
448049,F,39,"$154,000 ",10,2,$40 
448051,M,30,"$96,000 ",6,6,$120 
448121,M,77,"$48,000 ",29,1,$20 
448142,U,73,"$44,000 ",27,1,$15 
448169,M,43,"$84,000 ",12,2,$30 
448242,F,57,"$66,000 ",19,5,$100 
448274,F,76,"$88,000 ",29,6,$90 
448395,M,38,"$72,000 ",10,12,$180 
448412,F,34,"$55,000 ",8,4,$60 
448417,F,47,"$33,000 ",14,2,$40 
448450,M,23,"$12,000 ",2,1,$60 
448540,M,57,"$24,000 ",19,1,$15 
448563,F,58,"$55,000 ",20,2,$30 
448580,M,22,"$48,000 ",2,3,$75 
448658,F,23,"$44,000 ",2,3,$75 
448695,M,28,"$240,000 ",5,7,$140 
448724,U,28,"$33,000 ",5,3,$45 
448735,M,36,"$48,000 ",9,9,$180 
448760,M,54,"$156,000 ",18,13,$260 
448803,M,50,"$48,000 ",16,5,$75 
448842,M,37,"$60,000 ",9,1,$15 
448896,F,46,"$99,000 ",14,4,$80 
448900,M,27,"$36,000 ",4,6,$90 
448929,M,29,"$48,000 ",5,6,$90 
448951,F,46,"$11,000 ",14,2,$50 
448954,M,24,"$72,000 ",3,1,$15 
448973,F,50,"$11,000 ",16,2,$30 
448996,M,23,"$12,000 ",2,1,$25 
449033,M,41,"$48,000 ",11,1,$20 
449037,U,28,"$22,000 ",5,3,$75 
449042,M,40,"$12,000 ",11,1,$15 
449076,M,36,"$96,000 ",9,2,$40 
449079,F,41,"$11,000 ",11,1,$15 
449104,M,38,"$12,000 ",10,1,$15 
449111,F,33,"$55,000 ",7,6,$90 
449160,F,26,"$22,000 ",4,5,$75 
449171,M,28,"$120,000 ",5,7,$140 
449191,F,35,"$11,000 ",8,1,$15 
449210,M,53,"$84,000 ",17,11,$165 
449240,M,28,"$12,000 ",5,1,$25 
449251,M,39,"$48,000 ",10,6,$120 
449328,M,31,"$36,000 ",6,2,$30 
449351,M,37,"$72,000 ",9,2,$50 
449366,F,47,"$143,000 ",14,2,$40 
449383,M,33,"$132,000 ",7,3,$45 
449388,M,33,"$36,000 ",7,5,$100 
449399,M,31,"$48,000 ",6,7,$140 
449447,M,34,"$36,000 ",8,2,$40 
449461,F,30,"$22,000 ",6,1,$15 
449486,M,43,"$108,000 ",12,7,$140 
449525,M,33,"$48,000 ",7,4,$80 
449527,M,55,"$72,000 ",18,5,$75 
449534,F,29,"$44,000 ",5,1,$15 
449545,M,38,"$72,000 ",10,9,$135 
449547,F,37,"$66,000 ",9,8,$160 
449594,M,23,"$24,000 ",2,4,$100 
449612,F,47,"$110,000 ",14,6,$90 
449616,M,58,"$24,000 ",20,2,$30 
449627,M,34,"$204,000 ",8,9,$180 
449649,M,54,"$72,000 ",18,1,$15 
449654,M,78,"$12,000 ",30,1,$25 
449657,M,49,"$96,000 ",15,9,$180 
449671,M,37,"$24,000 ",9,4,$60 
449701,M,51,"$60,000 ",16,1,$15 
449718,M,47,"$48,000 ",14,1,$20 
449732,M,29,"$36,000 ",5,3,$75 
449760,M,43,"$60,000 ",12,7,$140 
449761,M,31,"$24,000 ",6,2,$50 
449783,M,38,"$12,000 ",10,1,$15 
449818,F,26,"$77,000 ",4,7,$140 
449823,M,58,"$36,000 ",20,2,$30 
449838,F,33,"$66,000 ",7,4,$60 
449859,M,27,"$72,000 ",4,5,$100 
449879,M,29,"$48,000 ",5,2,$40 
449897,F,28,"$110,000 ",5,7,$105 
449926,M,28,"$24,000 ",5,6,$90 
449937,F,33,"$44,000 ",7,3,$60 
449939,M,36,$0 ,9,1,$15 
450009,M,34,"$36,000 ",8,8,$160 
450064,M,57,"$108,000 ",19,4,$60 
450115,M,44,"$108,000 ",13,3,$60 
450117,M,36,"$60,000 ",9,3,$45 
450178,F,28,$0 ,5,5,$100 
450188,M,49,"$132,000 ",15,4,$80 
450205,F,42,$0 ,12,1,$15 
450244,F,24,"$121,000 ",3,5,$75 
450282,M,31,"$72,000 ",6,1,$20 
450307,M,56,"$60,000 ",19,3,$60 
450340,F,29,"$33,000 ",5,5,$75 
450355,M,63,"$132,000 ",22,8,$160 
450359,M,56,"$96,000 ",19,9,$180 
450367,M,36,$0 ,9,1,$15 
450374,F,38,"$22,000 ",10,4,$60 
450406,M,38,"$72,000 ",10,2,$40 
450410,M,34,"$36,000 ",8,1,$20 
450413,M,46,"$120,000 ",14,6,$120 
450432,M,41,"$48,000 ",11,4,$60 
450455,M,41,"$48,000 ",11,4,$60 
450459,M,56,"$84,000 ",19,4,$60 
450466,M,25,"$48,000 ",3,7,$105 
450472,M,35,"$120,000 ",8,13,$260 
450534,M,36,"$240,000 ",9,5,$100 
450555,M,33,"$60,000 ",7,4,$80 
450586,M,23,"$24,000 ",2,3,$75 
450592,M,46,"$108,000 ",14,4,$80 
450604,F,62,"$44,000 ",22,6,$120 
450610,F,31,"$44,000 ",6,3,$45 
450624,M,50,"$60,000 ",16,5,$100 
450634,M,39,"$60,000 ",10,4,$60 
450639,M,69,"$108,000 ",25,1,$15 
450666,M,34,"$36,000 ",8,5,$100 
450675,F,34,"$33,000 ",8,4,$80 
450687,M,23,"$60,000 ",2,4,$60 
450766,M,23,"$84,000 ",2,1,$15 
450786,M,34,"$120,000 ",8,1,$20 
450791,M,39,"$48,000 ",10,2,$30 
450872,M,41,"$60,000 ",11,1,$15 
450900,M,45,"$48,000 ",13,2,$30 
450921,F,51,"$132,000 ",16,3,$60 
450922,M,28,"$24,000 ",5,2,$30 
450946,M,39,"$108,000 ",10,6,$120 
451049,M,27,"$84,000 ",4,2,$30 
451051,M,47,"$84,000 ",14,13,$260 
451087,F,46,"$44,000 ",14,2,$40 
451135,F,58,"$33,000 ",20,2,$30 
451213,M,69,"$60,000 ",25,1,$15 
451232,M,41,"$60,000 ",11,1,$15 
451246,M,40,"$96,000 ",11,2,$30 
451282,M,33,"$24,000 ",7,1,$15 
451288,M,24,$0 ,3,2,$50 
451332,M,37,"$24,000 ",9,1,$25 
451360,M,61,"$144,000 ",21,1,$20 
451361,M,39,"$48,000 ",10,10,$150 
451373,F,28,"$66,000 ",5,7,$140 
451391,M,67,"$24,000 ",24,4,$60 
451409,M,33,"$48,000 ",7,1,$15 
451424,M,23,$0 ,2,1,$60 
451434,M,22,"$24,000 ",2,1,$15 
451495,F,40,"$33,000 ",11,1,$25 
451507,F,80,"$33,000 ",31,2,$30 
451509,M,35,"$60,000 ",8,5,$75 
451531,F,28,"$33,000 ",5,4,$60 
451584,F,24,"$110,000 ",3,11,$220 
451591,F,21,"$33,000 ",1,2,$30 
451597,M,28,"$60,000 ",5,3,$60 
451620,U,23,"$88,000 ",2,10,$200 
451621,M,35,"$72,000 ",8,1,$15 
451631,M,31,"$84,000 ",6,4,$60 
451788,M,49,"$72,000 ",15,3,$45 
451790,M,31,"$132,000 ",6,4,$80 
451805,M,68,"$24,000 ",25,1,$25 
451822,M,33,"$96,000 ",7,12,$240 
451916,M,75,"$36,000 ",28,2,$30 
452043,M,32,"$84,000 ",7,6,$120 
452052,M,30,"$36,000 ",6,1,$25 
452067,M,34,"$24,000 ",8,2,$30 
452083,M,38,"$12,000 ",10,1,$15 
452085,M,42,"$60,000 ",12,4,$80 
452103,M,39,"$36,000 ",10,3,$60 
452124,M,26,"$36,000 ",4,4,$60 
452126,M,29,"$36,000 ",5,6,$120 
452131,F,54,"$88,000 ",18,2,$30 
452144,F,28,"$88,000 ",5,5,$100 
452150,M,37,"$24,000 ",9,1,$15 
452196,M,61,"$108,000 ",21,2,$40 
452200,M,49,"$120,000 ",15,5,$100 
452225,M,52,"$48,000 ",17,9,$180 
452240,M,44,"$132,000 ",13,4,$80 
452255,M,69,$0 ,25,1,$15 
452269,M,27,"$48,000 ",4,2,$30 
452311,M,33,"$72,000 ",7,6,$120 
452316,M,57,"$84,000 ",19,6,$120 
452329,M,26,"$84,000 ",4,6,$120 
452399,M,43,"$132,000 ",12,4,$80 
452412,M,41,"$96,000 ",11,4,$80 
452414,M,52,"$72,000 ",17,4,$80 
452416,F,24,"$55,000 ",3,5,$75 
452494,M,59,"$36,000 ",20,1,$15 
452510,M,31,"$24,000 ",6,2,$30 
452545,M,75,"$48,000 ",28,1,$15 
452553,F,45,"$88,000 ",13,9,$135 
452592,M,37,"$48,000 ",9,2,$40 
452615,M,43,"$96,000 ",12,5,$100 
452623,F,46,"$66,000 ",14,2,$30 
452631,F,35,"$77,000 ",8,1,$20 
452643,M,37,"$48,000 ",9,1,$25 
452673,M,55,"$72,000 ",18,2,$30 
452687,M,49,"$36,000 ",15,1,$15 
452690,M,43,"$36,000 ",12,2,$50 
452728,M,26,"$24,000 ",4,1,$15 
452735,F,32,"$33,000 ",7,3,$60 
452736,F,32,"$33,000 ",7,3,$60 
452740,M,27,"$96,000 ",4,4,$80 
452787,M,42,"$24,000 ",12,1,$15 
452799,M,44,"$36,000 ",13,3,$60 
452809,M,44,"$48,000 ",13,5,$100 
452887,F,69,"$22,000 ",25,3,$45 
452909,M,71,"$24,000 ",26,1,$15 
452922,M,26,"$60,000 ",4,13,$260 
453009,M,28,"$48,000 ",5,6,$90 
453019,M,35,"$72,000 ",8,1,$15 
453066,M,34,"$36,000 ",8,2,$30 
453122,U,54,"$11,000 ",18,3,$60 
453146,M,35,"$60,000 ",8,4,$100 
453159,M,50,"$72,000 ",16,5,$75 
453164,M,44,"$156,000 ",13,2,$30 
453168,M,39,"$84,000 ",10,7,$105 
453182,F,38,"$33,000 ",10,1,$20 
453222,M,55,"$144,000 ",18,1,$20 
453230,M,46,"$72,000 ",14,8,$120 
453235,M,30,"$96,000 ",6,2,$30 
453241,M,67,"$36,000 ",24,2,$30 
453288,M,38,"$36,000 ",10,5,$75 
453308,F,41,"$77,000 ",11,13,$260 
453334,M,38,"$36,000 ",10,2,$50 
453445,M,30,"$108,000 ",6,7,$105 
453475,M,35,"$24,000 ",8,3,$45 
453534,F,26,"$66,000 ",4,4,$80 
453567,M,41,"$12,000 ",11,1,$25 
453589,M,32,"$156,000 ",7,4,$80 
453603,M,25,"$72,000 ",3,2,$40 
453631,F,39,"$33,000 ",10,1,$15 
453638,M,44,"$108,000 ",13,6,$90 
453699,M,34,"$48,000 ",8,6,$120 
453702,M,50,"$84,000 ",16,5,$75 
453732,M,24,"$60,000 ",3,6,$90 
453778,F,69,"$11,000 ",25,1,$25 
453798,M,34,"$24,000 ",8,1,$15 
453912,M,25,"$36,000 ",3,2,$30 
453987,M,42,"$72,000 ",12,4,$60 
454024,F,61,"$44,000 ",21,10,$150 
454054,M,32,"$72,000 ",7,2,$40 
454070,F,42,"$77,000 ",12,1,$15 
454114,M,60,"$84,000 ",21,1,$15 
454147,M,54,"$60,000 ",18,2,$30 
454153,M,48,"$108,000 ",15,1,$20 
454265,M,52,"$12,000 ",17,2,$30 
454267,M,39,"$36,000 ",10,4,$60 
